"","x"
"344",0.551285416
"345",0.439070721
"346",0.479958681
"347",0.406540884
"348",0.658214273
"349",0.753097007
"350",0.87899212
"351",0.478758968
"352",0.892272187
"353",0.339990787
"354",-0.349661722
"355",0.562040583
"356",0.400118169
"357",0.526690007
"358",-0.39665918
"359",0.803718051
"360",0.7167657
"361",0.542779804
"362",0.390893188
"363",0.613623699
"364",0.609168732
"365",0.936740642
"366",0.47575244
"367",0.774198099
"368",0.844143845
"369",0.557710228
"370",0.453487135
"371",-0.519165493
"372",0.929916692
"373",0.444580899
"374",0.734196832
"375",0.423967331
"376",0.879746726
"377",0.483744482
"378",0.856725532
"379",0.6981954
"380",0.667588495
"381",0.889311156
"382",0.465442272
"383",0.441274055
"384",0.336270249
"385",-0.41303159
"386",0.386635372
"387",0.824139921
"388",0.751537549
"389",-0.61081402
"390",0.764700935
"391",0.490169135
"392",0.621795631
"393",0.685393434
"394",0.547408242
"395",0.689482941
"396",0.658539964
"397",0.952667215
"398",0.746443023
"399",-0.421125762
"400",0.386686959
"401",0.354105892
"402",0.802100429
"403",0.663388073
"404",0.921776539
"405",0.942567227
"406",0.683212561
"407",0.609233434
"408",0.883893012
"409",0.378471738
"410",0.838839022
"411",-0.370365692
"412",0.475849769
"413",0.798444142
"414",0.609967596
"415",0.436181267
"416",0.673904745
"417",0.488792862
"418",0.34907081
"419",0.55448104
"420",0.763352364
"421",0.634368511
"422",0.307320554
"423",0.390740441
"424",0.639931978
"425",0.695323729
"426",0.909267921
"427",0.714249873
"428",0.50470348
"429",0.457306938
"430",0.775690394
"431",0.702043797
"432",0.888019711
"433",0.555433732
"434",0.559793688
"435",0.696396643
"436",0.67991747
"437",0.532871186
"438",0.838045501
"439",0.329156436
"440",0.548564862
"441",0.894565436
"442",0.780651519
"443",0.925969369
"444",0.493910786
"445",0.586820091
"446",0.710469658
"447",-0.443035461
"448",0.718913303
"449",-0.646938974
"450",0.916398152
"451",0.350897842
"452",0.613472225
"453",0.848260962
"454",0.712144305
"455",0.539406967
"456",0.41918044
"457",0.88005641
"458",0.450213035
"459",0.387394967
"460",0.535126034
"461",0.454479594
"462",0.934500339
"463",0.397203444
"464",-0.360165866
"465",0.772494852
"466",0.639364237
"467",0.973305906
"468",0.699271194
"469",0.677051182
"470",0.598459591
"471",0.675835159
"472",0.757556293
"473",0.634795988
"474",0.815745742
"475",0.747715205
"476",0.393508319
"477",0.686864251
"478",0.341221268
"479",0.413921969
"480",0.548680582
"481",0.377870092
"482",0.540757836
"483",0.464190712
"484",0.600162544
"485",-0.367882917
"486",0.890036211
"487",0.767467657
"488",0.729477115
"489",0.681511201
"490",0.733547572
"491",0.752125415
"492",0.787086722
"493",0.678329902
"494",0.572175384
"495",0.921068721
"496",0.848950857
"497",0.376666803
"498",0.736209486
"499",0.73428678
"500",0.686988184
"501",0.332227805
"502",0.819141369
"503",0.557610976
"504",0.333766933
"505",0.564204132
"506",0.821080235
"507",0.494450679
"508",0.7051444
"509",0.646527988
"510",0.925168838
"511",0.456177816
"512",0.342811566
"513",0.721185978
"514",0.921892928
"515",0.561306973
"516",0.338408817
"517",-0.306969645
"518",0.350923304
"519",0.595914955
"520",0.683018787
"521",0.649749586
"522",0.810248943
"523",0.72215003
"524",0.578444663
"525",0.856155288
"526",0.711884828
"527",0.957476189
"528",0.895929351
"529",-0.394179471
"530",0.648502995
"531",0.65468501
"532",0.588246235
"533",0.91628315
"534",0.467962017
"535",0.418447336
"536",0.487802101
"537",0.794971394
"538",0.738093065
"539",0.806752146
"540",0.604685168
"541",0.574706313
"542",0.809084285
"543",0.685380578
"544",0.549996077
"545",0.506698655
"546",0.660708462
"547",0.740620004
"548",0.867906601
"549",0.873118806
"550",0.821276073
"551",0.83035553
"552",0.922009591
"553",0.8526496
"554",0.809957081
"555",0.489275312
"556",0.842178883
"557",0.464228924
"558",0.639633313
"559",0.346146228
"560",0.630084202
"561",0.961336302
"562",0.354579069
"563",0.915039741
"564",0.696999253
"565",0.380905638
"566",0.898051697
"567",-0.346467193
"568",0.880620241
"569",0.637903039
"570",0.880681553
"571",0.873967814
"572",0.565060741
"573",0.479727994
"574",0.405305904
"575",0.58789623
"576",0.61685589
"577",0.956873097
"578",0.971649326
"579",0.894532428
"580",0.492589861
"581",0.359018625
"582",0.830088927
"583",0.528198445
"584",0.312372548
"585",0.665840456
"586",0.491216502
"587",0.551785147
"588",0.360307925
"589",0.798061418
"590",0.871388711
"591",0.398579429
"592",0.451510841
"593",0.921175709
"594",0.65996674
"595",0.725337159
"596",0.637448073
"597",0.671335801
"598",0.484842366
"599",0.880892844
"600",0.7978572
"601",0.797993427
"602",0.961967323
"603",0.763659707
"604",0.823951858
"605",0.683324898
"606",0.802356148
"607",0.70372049
"608",0.925421088
"609",0.796304518
"610",0.39078393
"611",0.616176273
"612",0.831195697
"613",0.355426965
"614",0.800935874
"615",0.871872487
"616",0.87804861
"617",0.565863167
"618",0.95483208
"619",-0.366901337
"620",0.810024247
"621",0.877099133
"622",0.720176526
"623",0.743949297
"624",0.958110244
"625",0.524403137
"626",0.639239028
"627",-0.353092095
"628",0.948412684
"629",0.729695434
"630",0.470345671
